"Kommunenummer campus";"Årstall";"Institusjonskode";"Antall";"Stednavn campus";"Studieprogramkode";"Semester"
"0101";"2017";"0256";"0";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"DATY";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"EKSIT";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"FSKO";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"FSKO-D";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"HE1";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"HKH1";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"HN1";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"HN2";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"ITB";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"ITBINF";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"ITM";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"ITMACS-D";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"ITMAI";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"KHV";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"KRLE";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"MMI";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"MST";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"NORSK";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"PPH";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S706K";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S822K";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S828O";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S849O-KK";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S859O";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S863O-KK";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S864O";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S905A";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S994A";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"UTVIT";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"UTVLU";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"FSKO";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"ITBINF";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"MBHGPED";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"MFRSPR";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"NATUR";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"NATUR1";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S822K";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S854O-KK";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S858O-KK";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"S865O";"3"
"0101";"2017";"0256";"0";"Halden/Remmen";"UTVIT";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"BREV";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"FRANSKP";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"HNORSKP";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"HRLE1";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"ITMACS-D";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"MNORSK";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"PPD";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"RLE";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"S921A";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"S966A";"3"
"0101";"2017";"0256";"3";"Halden/Remmen";"TDAT";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"BREV";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"EKSIT";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"EKSSF";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"FSKO-D";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"HMA1";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"MEN";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"MMI";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"NATUR";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"S849O-KK";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"S855O-KK";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"SPANSKP";"3"
"0101";"2017";"0256";"4";"Halden/Remmen";"TYP";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"DAT";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"EKSSF";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"HN1";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"S858O-KK";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"S864O";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"S866O";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"S994A";"3"
"0101";"2017";"0256";"5";"Halden/Remmen";"UTVLU";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"HMA1";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"ITBINF";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"ITDM";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"MEN";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"MST";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"MUS";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"RLE";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"S619O-KK";"3"
"0101";"2017";"0256";"6";"Halden/Remmen";"S859O-KK";"3"
"0101";"2017";"0256";"7";"Halden/Remmen";"ITBINF";"3"
"0101";"2017";"0256";"7";"Halden/Remmen";"S617O-KK";"3"
"0101";"2017";"0256";"7";"Halden/Remmen";"S620O-KK";"3"
"0101";"2017";"0256";"7";"Halden/Remmen";"S706K";"3"
"0101";"2017";"0256";"7";"Halden/Remmen";"S905A";"3"
"0101";"2017";"0256";"7";"Halden/Remmen";"S906A";"3"
"0101";"2017";"0256";"8";"Halden/Remmen";"HNORSKP";"3"
"0101";"2017";"0256";"8";"Halden/Remmen";"ITDM";"3"
"0101";"2017";"0256";"8";"Halden/Remmen";"ITMAI";"3"
"0101";"2017";"0256";"8";"Halden/Remmen";"KHV";"3"
"0101";"2017";"0256";"8";"Halden/Remmen";"MAGLU1-7";"3"
"0101";"2017";"0256";"8";"Halden/Remmen";"MUS";"3"
"0101";"2017";"0256";"9";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"9";"Halden/Remmen";"ITMACS";"3"
"0101";"2017";"0256";"9";"Halden/Remmen";"MNORSK";"3"
"0101";"2017";"0256";"9";"Halden/Remmen";"S927A";"3"
"0101";"2017";"0256";"10";"Halden/Remmen";"ITEKAA";"3"
"0101";"2017";"0256";"10";"Halden/Remmen";"S854O-KK";"3"
"0101";"2017";"0256";"10";"Halden/Remmen";"S859O-KK";"3"
"0101";"2017";"0256";"11";"Halden/Remmen";"SAM";"3"
"0101";"2017";"0256";"12";"Halden/Remmen";"BEDOK";"3"
"0101";"2017";"0256";"12";"Halden/Remmen";"ITBINF";"3"
"0101";"2017";"0256";"12";"Halden/Remmen";"S828O";"3"
"0101";"2017";"0256";"12";"Halden/Remmen";"S921A";"3"
"0101";"2017";"0256";"12";"Halden/Remmen";"SAM";"3"
"0101";"2017";"0256";"13";"Halden/Remmen";"MFRSPR-D";"3"
"0101";"2017";"0256";"13";"Halden/Remmen";"S618O-KK";"3"
"0101";"2017";"0256";"14";"Halden/Remmen";"IDR";"3"
"0101";"2017";"0256";"14";"Halden/Remmen";"ITBDM";"3"
"0101";"2017";"0256";"14";"Halden/Remmen";"PEDVEILM";"3"
"0101";"2017";"0256";"14";"Halden/Remmen";"S620O-KK";"3"
"0101";"2017";"0256";"14";"Halden/Remmen";"S906A";"3"
"0101";"2017";"0256";"14";"Halden/Remmen";"TYP";"3"
"0101";"2017";"0256";"15";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"15";"Halden/Remmen";"FRANSKP";"3"
"0101";"2017";"0256";"15";"Halden/Remmen";"GEN";"3"
"0101";"2017";"0256";"16";"Halden/Remmen";"IDR";"3"
"0101";"2017";"0256";"16";"Halden/Remmen";"ITBDES";"3"
"0101";"2017";"0256";"16";"Halden/Remmen";"MFRSPR";"3"
"0101";"2017";"0256";"16";"Halden/Remmen";"NORSK";"3"
"0101";"2017";"0256";"16";"Halden/Remmen";"S618O-KK";"3"
"0101";"2017";"0256";"17";"Halden/Remmen";"GLU1-7";"3"
"0101";"2017";"0256";"17";"Halden/Remmen";"GST";"3"
"0101";"2017";"0256";"18";"Halden/Remmen";"GST";"3"
"0101";"2017";"0256";"18";"Halden/Remmen";"ITBDMD";"3"
"0101";"2017";"0256";"18";"Halden/Remmen";"UTVSF";"3"
"0101";"2017";"0256";"19";"Halden/Remmen";"ITEKAA";"3"
"0101";"2017";"0256";"19";"Halden/Remmen";"MSPESPED";"3"
"0101";"2017";"0256";"19";"Halden/Remmen";"S855O-KK";"3"
"0101";"2017";"0256";"20";"Halden/Remmen";"BEDOK";"3"
"0101";"2017";"0256";"20";"Halden/Remmen";"SPANSK";"3"
"0101";"2017";"0256";"21";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"21";"Halden/Remmen";"PPDY";"3"
"0101";"2017";"0256";"21";"Halden/Remmen";"S863O-KK";"3"
"0101";"2017";"0256";"22";"Halden/Remmen";"S865O";"3"
"0101";"2017";"0256";"24";"Halden/Remmen";"FRANSK";"3"
"0101";"2017";"0256";"24";"Halden/Remmen";"PPUH";"3"
"0101";"2017";"0256";"25";"Halden/Remmen";"BLU-D";"3"
"0101";"2017";"0256";"25";"Halden/Remmen";"S866O";"3"
"0101";"2017";"0256";"27";"Halden/Remmen";"ITMACS";"3"
"0101";"2017";"0256";"27";"Halden/Remmen";"S927A";"3"
"0101";"2017";"0256";"27";"Halden/Remmen";"UTVSF";"3"
"0101";"2017";"0256";"29";"Halden/Remmen";"HIL";"3"
"0101";"2017";"0256";"29";"Halden/Remmen";"S617O-KK";"3"
"0101";"2017";"0256";"30";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"31";"Halden/Remmen";"DATY";"3"
"0101";"2017";"0256";"32";"Halden/Remmen";"BIK";"3"
"0101";"2017";"0256";"33";"Halden/Remmen";"BSSK";"3"
"0101";"2017";"0256";"33";"Halden/Remmen";"PPUD";"3"
"0101";"2017";"0256";"33";"Halden/Remmen";"S966A";"3"
"0101";"2017";"0256";"33";"Halden/Remmen";"SPANSKP";"3"
"0101";"2017";"0256";"34";"Halden/Remmen";"GEN";"3"
"0101";"2017";"0256";"34";"Halden/Remmen";"GTY";"3"
"0101";"2017";"0256";"35";"Halden/Remmen";"MAGLU1-7";"3"
"0101";"2017";"0256";"35";"Halden/Remmen";"TDAT";"3"
"0101";"2017";"0256";"37";"Halden/Remmen";"ITBDMD";"3"
"0101";"2017";"0256";"37";"Halden/Remmen";"MAGLU5-10";"3"
"0101";"2017";"0256";"39";"Halden/Remmen";"ITBDM";"3"
"0101";"2017";"0256";"39";"Halden/Remmen";"MBHGPED";"3"
"0101";"2017";"0256";"40";"Halden/Remmen";"EKSLU";"3"
"0101";"2017";"0256";"41";"Halden/Remmen";"PPUH";"3"
"0101";"2017";"0256";"44";"Halden/Remmen";"BIK";"3"
"0101";"2017";"0256";"44";"Halden/Remmen";"MAGLU5-10";"3"
"0101";"2017";"0256";"46";"Halden/Remmen";"PEDVEILM";"3"
"0101";"2017";"0256";"47";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"47";"Halden/Remmen";"OLM";"3"
"0101";"2017";"0256";"50";"Halden/Remmen";"DAT";"3"
"0101";"2017";"0256";"51";"Halden/Remmen";"BSSK";"3"
"0101";"2017";"0256";"56";"Halden/Remmen";"PPDY";"3"
"0101";"2017";"0256";"60";"Halden/Remmen";"FRANSK";"3"
"0101";"2017";"0256";"60";"Halden/Remmen";"HIL";"3"
"0101";"2017";"0256";"63";"Halden/Remmen";"BOKAD";"3"
"0101";"2017";"0256";"68";"Halden/Remmen";"BRR";"3"
"0101";"2017";"0256";"71";"Halden/Remmen";"GTY";"3"
"0101";"2017";"0256";"75";"Halden/Remmen";"BLU";"3"
"0101";"2017";"0256";"77";"Halden/Remmen";"PPUD";"3"
"0101";"2017";"0256";"81";"Halden/Remmen";"GLU5-10";"3"
"0101";"2017";"0256";"81";"Halden/Remmen";"SPANSK";"3"
"0101";"2017";"0256";"85";"Halden/Remmen";"MFRSPR-D";"3"
"0101";"2017";"0256";"93";"Halden/Remmen";"GLU1-7";"3"
"0101";"2017";"0256";"101";"Halden/Remmen";"ITBINF";"3"
"0101";"2017";"0256";"102";"Halden/Remmen";"OLM";"3"
"0101";"2017";"0256";"103";"Halden/Remmen";"BRR";"3"
"0101";"2017";"0256";"113";"Halden/Remmen";"BLU-D";"3"
"0101";"2017";"0256";"113";"Halden/Remmen";"GLU5-10";"3"
"0101";"2017";"0256";"116";"Halden/Remmen";"EKSLU";"3"
"0101";"2017";"0256";"126";"Halden/Remmen";"MSPESPED";"3"
"0101";"2017";"0256";"128";"Halden/Remmen";"ITBDES";"3"
"0101";"2017";"0256";"224";"Halden/Remmen";"BLU";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"MASY";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"MTFS-H";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"S403K";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"S421K";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"TELE";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"UTVIR";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"FORKURS";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"S531K";"3"
"0106";"2017";"0256";"4";"Fredrikstad/Kråkerøy";"TELE";"3"
"0106";"2017";"0256";"0";"Fredrikstad/Kråkerøy";"VOLNR";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"HSVAK";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"HSVAN";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"KJE";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"KJEY";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"MAVSPL";"3"
"0106";"2017";"0256";"6";"Fredrikstad/Kråkerøy";"MSCENO";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"S409O";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"SCENOGRAFI";"3"
"0106";"2017";"0256";"6";"Fredrikstad/Kråkerøy";"TKJE";"3"
"0106";"2017";"0256";"3";"Fredrikstad/Kråkerøy";"UTVHS";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"HSVAN";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"S421K";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"TDESIGN";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"TMAS";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"UTVAK";"3"
"0106";"2017";"0256";"5";"Fredrikstad/Kråkerøy";"UTVIR";"3"
"0106";"2017";"0256";"6";"Fredrikstad/Kråkerøy";"MSHV";"3"
"0106";"2017";"0256";"6";"Fredrikstad/Kråkerøy";"S423O";"3"
"0106";"2017";"0256";"6";"Fredrikstad/Kråkerøy";"SKUESPILL";"3"
"0106";"2017";"0256";"6";"Fredrikstad/Kråkerøy";"TDESIGN";"3"
"0106";"2017";"0256";"6";"Fredrikstad/Kråkerøy";"VPHDM";"3"
"0106";"2017";"0256";"7";"Fredrikstad/Kråkerøy";"HSVAK";"3"
"0106";"2017";"0256";"7";"Fredrikstad/Kråkerøy";"MAS";"3"
"0106";"2017";"0256";"7";"Fredrikstad/Kråkerøy";"MTFS";"3"
"0106";"2017";"0256";"8";"Fredrikstad/Kråkerøy";"DESIGN";"3"
"0106";"2017";"0256";"8";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2017";"0256";"8";"Fredrikstad/Kråkerøy";"SCENOGRAFI";"3"
"0106";"2017";"0256";"8";"Fredrikstad/Kråkerøy";"VE4";"3"
"0106";"2017";"0256";"9";"Fredrikstad/Kråkerøy";"HSINT";"3"
"0106";"2017";"0256";"9";"Fredrikstad/Kråkerøy";"KJE";"3"
"0106";"2017";"0256";"9";"Fredrikstad/Kråkerøy";"KJEY";"3"
"0106";"2017";"0256";"9";"Fredrikstad/Kråkerøy";"MPSA";"3"
"0106";"2017";"0256";"9";"Fredrikstad/Kråkerøy";"S408O";"3"
"0106";"2017";"0256";"9";"Fredrikstad/Kråkerøy";"TBYG";"3"
"0106";"2017";"0256";"11";"Fredrikstad/Kråkerøy";"SKUESPILL";"3"
"0106";"2017";"0256";"12";"Fredrikstad/Kråkerøy";"DESIGN";"3"
"0106";"2017";"0256";"12";"Fredrikstad/Kråkerøy";"HSVOP";"3"
"0106";"2017";"0256";"14";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2017";"0256";"16";"Fredrikstad/Kråkerøy";"BIO";"3"
"0106";"2017";"0256";"16";"Fredrikstad/Kråkerøy";"S531K";"3"
"0106";"2017";"0256";"16";"Fredrikstad/Kråkerøy";"TELE";"3"
"0106";"2017";"0256";"17";"Fredrikstad/Kråkerøy";"EKSIR";"3"
"0106";"2017";"0256";"17";"Fredrikstad/Kråkerøy";"S408O";"3"
"0106";"2017";"0256";"20";"Fredrikstad/Kråkerøy";"BYG";"3"
"0106";"2017";"0256";"21";"Fredrikstad/Kråkerøy";"S409O";"3"
"0106";"2017";"0256";"24";"Fredrikstad/Kråkerøy";"MSHV";"3"
"0106";"2017";"0256";"24";"Fredrikstad/Kråkerøy";"S423O";"3"
"0106";"2017";"0256";"24";"Fredrikstad/Kråkerøy";"SOS";"3"
"0106";"2017";"0256";"25";"Fredrikstad/Kråkerøy";"MAVSPL";"3"
"0106";"2017";"0256";"25";"Fredrikstad/Kråkerøy";"TMAS";"3"
"0106";"2017";"0256";"25";"Fredrikstad/Kråkerøy";"VOLNR";"3"
"0106";"2017";"0256";"26";"Fredrikstad/Kråkerøy";"VPHDM";"3"
"0106";"2017";"0256";"27";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2017";"0256";"30";"Fredrikstad/Kråkerøy";"MASY";"3"
"0106";"2017";"0256";"31";"Fredrikstad/Kråkerøy";"S403K";"3"
"0106";"2017";"0256";"32";"Fredrikstad/Kråkerøy";"AVF";"3"
"0106";"2017";"0256";"32";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2017";"0256";"32";"Fredrikstad/Kråkerøy";"VE4";"3"
"0106";"2017";"0256";"33";"Fredrikstad/Kråkerøy";"BVP";"3"
"0106";"2017";"0256";"34";"Fredrikstad/Kråkerøy";"FORKURS";"3"
"0106";"2017";"0256";"34";"Fredrikstad/Kråkerøy";"IPL";"3"
"0106";"2017";"0256";"38";"Fredrikstad/Kråkerøy";"TBYG";"3"
"0106";"2017";"0256";"43";"Fredrikstad/Kråkerøy";"MAS";"3"
"0106";"2017";"0256";"52";"Fredrikstad/Kråkerøy";"MTFS";"3"
"0106";"2017";"0256";"53";"Fredrikstad/Kråkerøy";"VE3";"3"
"0106";"2017";"0256";"59";"Fredrikstad/Kråkerøy";"MPSA";"3"
"0106";"2017";"0256";"75";"Fredrikstad/Kråkerøy";"SPL";"3"
"0106";"2017";"0256";"76";"Fredrikstad/Kråkerøy";"IPL";"3"
"0106";"2017";"0256";"77";"Fredrikstad/Kråkerøy";"EKSIR";"3"
"0106";"2017";"0256";"85";"Fredrikstad/Kråkerøy";"BIO";"3"
"0106";"2017";"0256";"95";"Fredrikstad/Kråkerøy";"BYG";"3"
"0106";"2017";"0256";"97";"Fredrikstad/Kråkerøy";"AVF";"3"
"0106";"2017";"0256";"130";"Fredrikstad/Kråkerøy";"BVP";"3"
"0106";"2017";"0256";"145";"Fredrikstad/Kråkerøy";"SOS";"3"
"0106";"2017";"0256";"154";"Fredrikstad/Kråkerøy";"VE3";"3"
"0106";"2017";"0256";"497";"Fredrikstad/Kråkerøy";"SPL";"3"
"0203";"2017";"1401";"0";"Oslo";"SLBU";"3"
"0203";"2017";"1401";"5";"Oslo";"FUSL";"3"
"0203";"2017";"1401";"10";"Oslo";"FUSL";"3"
"0203";"2017";"1401";"11";"Oslo";"SLBU";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-BIOTEK";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-HV";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-KJEMI";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-MAT";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-MR";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-PV";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-AIM";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-BIAS";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-BIOL";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-BIOTEK";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-FIM";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-HV";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-IMP";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-LUN";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-MAT";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-MINA";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-PV";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-SF";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-VM";"3"
"0214";"2017";"1173";"0";"Campus Ås";"UPLASSERT";"3"
"0214";"2017";"1173";"0";"Campus Ås";"VU-IMT";"3"
"0214";"2017";"1173";"0";"Campus Ås";"AQFOOD";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-MAT";"3"
"0214";"2017";"1173";"0";"Campus Ås";"B-PV";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-BIAS";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-BIOL";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-BIOTEK";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-FOL";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-HV";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-KB";"3"
"0214";"2017";"1173";"0";"Campus Ås";"M-LUN";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-MAT";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-MINA";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-PV";"3"
"0214";"2017";"1173";"0";"Campus Ås";"UPLASSERT";"3"
"0214";"2017";"1173";"0";"Campus Ås";"VU-IMT";"3"
"0214";"2017";"1173";"3";"Campus Ås";"AQFOOD";"3"
"0214";"2017";"1173";"3";"Campus Ås";"B-HEST";"3"
"0214";"2017";"1173";"3";"Campus Ås";"B-HV";"3"
"0214";"2017";"1173";"3";"Campus Ås";"B-MAT";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-ABG";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-BIOL";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-DV";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-FOL";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-HV";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-KB";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-LUN";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-MAT";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-MINA";"3"
"0214";"2017";"1173";"3";"Campus Ås";"M-PV";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-RAD";"3"
"0214";"2017";"1173";"4";"Campus Ås";"B-BIOL";"3"
"0214";"2017";"1173";"4";"Campus Ås";"B-HV";"3"
"0214";"2017";"1173";"4";"Campus Ås";"B-MAT";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-ABG";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-BIAS";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-BIOTEK";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-ECOL";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-HV";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-KB";"3"
"0214";"2017";"1173";"4";"Campus Ås";"M-MAT";"3"
"0214";"2017";"1173";"8";"Campus Ås";"M-MINA";"3"
"0214";"2017";"1173";"8";"Campus Ås";"M-MR";"3"
"0214";"2017";"1173";"8";"Campus Ås";"M-PV";"3"
"0214";"2017";"1173";"8";"Campus Ås";"UPLASSERT";"3"
"0214";"2017";"1173";"5";"Campus Ås";"B-HV";"3"
"0214";"2017";"1173";"5";"Campus Ås";"B-MAT";"3"
"0214";"2017";"1173";"10";"Campus Ås";"B-PV";"3"
"0214";"2017";"1173";"5";"Campus Ås";"M-BIOTEK";"3"
"0214";"2017";"1173";"5";"Campus Ås";"M-HV";"3"
"0214";"2017";"1173";"5";"Campus Ås";"M-IES";"3"
"0214";"2017";"1173";"15";"Campus Ås";"M-KB";"3"
"0214";"2017";"1173";"5";"Campus Ås";"M-MINA";"3"
"0214";"2017";"1173";"5";"Campus Ås";"M-PV";"3"
"0214";"2017";"1173";"5";"Campus Ås";"M-SF";"3"
"0214";"2017";"1173";"12";"Campus Ås";"M-BIOTEK";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-HV";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-IES";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-KJEMI";"3"
"0214";"2017";"1173";"6";"Campus Ås";"M-MINA";"3"
"0214";"2017";"1173";"6";"Campus Ås";"REALFAG";"3"
"0214";"2017";"1173";"6";"Campus Ås";"VU-ILP";"3"
"0214";"2017";"1173";"7";"Campus Ås";"M-BIOL";"3"
"0214";"2017";"1173";"14";"Campus Ås";"M-ECOL";"3"
"0214";"2017";"1173";"7";"Campus Ås";"M-HV";"3"
"0214";"2017";"1173";"7";"Campus Ås";"M-KB";"3"
"0214";"2017";"1173";"8";"Campus Ås";"B-BIOTEK";"3"
"0214";"2017";"1173";"8";"Campus Ås";"B-HV";"3"
"0214";"2017";"1173";"8";"Campus Ås";"M-AE";"3"
"0214";"2017";"1173";"8";"Campus Ås";"M-BIOTEK";"3"
"0214";"2017";"1173";"8";"Campus Ås";"M-ECOL";"3"
"0214";"2017";"1173";"9";"Campus Ås";"B-BIOL";"3"
"0214";"2017";"1173";"9";"Campus Ås";"M-BIOTEK";"3"
