"Kommunenummer campus";"Årstall";"Institusjonskode";"Antall";"Stednavn campus";"Studieprogramkode";"Semester"
"0101";"2019";"0256";"0";"Halden/Remmen";"HMA2";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"HN1";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"HN2";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"ITBDES";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"ITBINF";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"ITMACS-D";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"ITMAI";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"MEN";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"MMI";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"MST";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"PROFVEILM";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"RLE";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"S619O-KK";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"S620O-KK";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"S854O-KK";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"S864O";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"S870O-KK";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"UTVLU";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"DATY";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"HN2";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"HNORSKP";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"ITMACS-D";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"KHV";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"MBHGPED";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"MMI";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"S870O-KK";"3"
"0101";"2019";"0256";"0";"Halden/Remmen";"S874O-KK";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"FRANSKP";"3"
"0101";"2019";"0256";"6";"Halden/Remmen";"HMA1";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"HMA2";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"MATTE";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"MFRSPR";"3"
"0101";"2019";"0256";"6";"Halden/Remmen";"PPDY";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"S618O-KK";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"S828O";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"S863O-KK";"3"
"0101";"2019";"0256";"3";"Halden/Remmen";"S865O";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"EKSIT";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"ITBDM";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"MST";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"MUS";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"PPDY";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"PPUH";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"S617O-KK";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"S921A";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"SAM";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"TDAT";"3"
"0101";"2019";"0256";"4";"Halden/Remmen";"UTVIT";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"GLU1-7";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"ITDM";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"MFRSPR";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"MNORSK";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"S619O-KK";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"S872O";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"S877O-KK";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"SAM";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"SPANSKP";"3"
"0101";"2019";"0256";"5";"Halden/Remmen";"TYP";"3"
"0101";"2019";"0256";"6";"Halden/Remmen";"DAT";"3"
"0101";"2019";"0256";"6";"Halden/Remmen";"HN1";"3"
"0101";"2019";"0256";"18";"Halden/Remmen";"PPDY";"3"
"0101";"2019";"0256";"6";"Halden/Remmen";"S855O-KK";"3"
"0101";"2019";"0256";"12";"Halden/Remmen";"S858O-KK";"3"
"0101";"2019";"0256";"6";"Halden/Remmen";"S864O";"3"
"0101";"2019";"0256";"6";"Halden/Remmen";"S905A";"3"
"0101";"2019";"0256";"7";"Halden/Remmen";"MUS";"3"
"0101";"2019";"0256";"7";"Halden/Remmen";"PPDY";"3"
"0101";"2019";"0256";"14";"Halden/Remmen";"S859O-KK";"3"
"0101";"2019";"0256";"8";"Halden/Remmen";"ITEKAA";"3"
"0101";"2019";"0256";"8";"Halden/Remmen";"MEN";"3"
"0101";"2019";"0256";"8";"Halden/Remmen";"NORSK";"3"
"0101";"2019";"0256";"8";"Halden/Remmen";"S854O-KK";"3"
"0101";"2019";"0256";"8";"Halden/Remmen";"S872O";"3"
"0101";"2019";"0256";"8";"Halden/Remmen";"S927A";"3"
"0101";"2019";"0256";"9";"Halden/Remmen";"EKSIT";"3"
"0101";"2019";"0256";"9";"Halden/Remmen";"IDR";"3"
"0101";"2019";"0256";"9";"Halden/Remmen";"MNORSK-D";"3"
"0101";"2019";"0256";"9";"Halden/Remmen";"PPUH";"3"
"0101";"2019";"0256";"9";"Halden/Remmen";"S874O-KK";"3"
"0101";"2019";"0256";"9";"Halden/Remmen";"S906A";"3"
"0101";"2019";"0256";"9";"Halden/Remmen";"UTVLU";"3"
"0101";"2019";"0256";"10";"Halden/Remmen";"EKSSF";"3"
"0101";"2019";"0256";"10";"Halden/Remmen";"HNORSKP";"3"
"0101";"2019";"0256";"10";"Halden/Remmen";"IDR";"3"
"0101";"2019";"0256";"10";"Halden/Remmen";"MATTE";"3"
"0101";"2019";"0256";"10";"Halden/Remmen";"NORSK";"3"
"0101";"2019";"0256";"10";"Halden/Remmen";"S618O-KK";"3"
"0101";"2019";"0256";"11";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"11";"Halden/Remmen";"FRANSKP";"3"
"0101";"2019";"0256";"11";"Halden/Remmen";"S620O-KK";"3"
"0101";"2019";"0256";"11";"Halden/Remmen";"UTVSF";"3"
"0101";"2019";"0256";"12";"Halden/Remmen";"MNORSK";"3"
"0101";"2019";"0256";"13";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"13";"Halden/Remmen";"ITMACS";"3"
"0101";"2019";"0256";"13";"Halden/Remmen";"S905A";"3"
"0101";"2019";"0256";"14";"Halden/Remmen";"SPANSKP";"3"
"0101";"2019";"0256";"15";"Halden/Remmen";"BEDOK";"3"
"0101";"2019";"0256";"15";"Halden/Remmen";"S865O";"3"
"0101";"2019";"0256";"15";"Halden/Remmen";"S921A";"3"
"0101";"2019";"0256";"16";"Halden/Remmen";"BSSK";"3"
"0101";"2019";"0256";"16";"Halden/Remmen";"ITBDM";"3"
"0101";"2019";"0256";"16";"Halden/Remmen";"S906A";"3"
"0101";"2019";"0256";"16";"Halden/Remmen";"TYP";"3"
"0101";"2019";"0256";"17";"Halden/Remmen";"EKSSF";"3"
"0101";"2019";"0256";"17";"Halden/Remmen";"S875O-KK";"3"
"0101";"2019";"0256";"17";"Halden/Remmen";"S877O-KK";"3"
"0101";"2019";"0256";"18";"Halden/Remmen";"ITBINF";"3"
"0101";"2019";"0256";"18";"Halden/Remmen";"PROFVEILM";"3"
"0101";"2019";"0256";"19";"Halden/Remmen";"KHV";"3"
"0101";"2019";"0256";"19";"Halden/Remmen";"MAGLU1-7";"3"
"0101";"2019";"0256";"19";"Halden/Remmen";"S617O-KK";"3"
"0101";"2019";"0256";"19";"Halden/Remmen";"S828O";"3"
"0101";"2019";"0256";"19";"Halden/Remmen";"S855O-KK";"3"
"0101";"2019";"0256";"21";"Halden/Remmen";"BEDOK";"3"
"0101";"2019";"0256";"21";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"22";"Halden/Remmen";"GST";"3"
"0101";"2019";"0256";"22";"Halden/Remmen";"SPANSK";"3"
"0101";"2019";"0256";"23";"Halden/Remmen";"UTVSF";"3"
"0101";"2019";"0256";"48";"Halden/Remmen";"BREGN";"3"
"0101";"2019";"0256";"24";"Halden/Remmen";"ITBDES";"3"
"0101";"2019";"0256";"24";"Halden/Remmen";"S876O-KK";"3"
"0101";"2019";"0256";"25";"Halden/Remmen";"S863O-KK";"3"
"0101";"2019";"0256";"26";"Halden/Remmen";"GLU1-7";"3"
"0101";"2019";"0256";"26";"Halden/Remmen";"GLU5-10";"3"
"0101";"2019";"0256";"26";"Halden/Remmen";"GTY";"3"
"0101";"2019";"0256";"27";"Halden/Remmen";"BLU-D";"3"
"0101";"2019";"0256";"28";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"28";"Halden/Remmen";"BRR";"3"
"0101";"2019";"0256";"28";"Halden/Remmen";"GEN";"3"
"0101";"2019";"0256";"29";"Halden/Remmen";"BIK";"3"
"0101";"2019";"0256";"29";"Halden/Remmen";"GST";"3"
"0101";"2019";"0256";"30";"Halden/Remmen";"BSSK";"3"
"0101";"2019";"0256";"31";"Halden/Remmen";"MSPESPED";"3"
"0101";"2019";"0256";"32";"Halden/Remmen";"FRANSK";"3"
"0101";"2019";"0256";"32";"Halden/Remmen";"MFRSPR-D";"3"
"0101";"2019";"0256";"33";"Halden/Remmen";"DATY";"3"
"0101";"2019";"0256";"35";"Halden/Remmen";"ITEKAA";"3"
"0101";"2019";"0256";"35";"Halden/Remmen";"S927A";"3"
"0101";"2019";"0256";"37";"Halden/Remmen";"GLU5-10";"3"
"0101";"2019";"0256";"37";"Halden/Remmen";"PPUD";"3"
"0101";"2019";"0256";"37";"Halden/Remmen";"TDAT";"3"
"0101";"2019";"0256";"39";"Halden/Remmen";"ITBDMD";"3"
"0101";"2019";"0256";"42";"Halden/Remmen";"GEN";"3"
"0101";"2019";"0256";"42";"Halden/Remmen";"MBHGPED";"3"
"0101";"2019";"0256";"43";"Halden/Remmen";"HIL";"3"
"0101";"2019";"0256";"46";"Halden/Remmen";"BRR";"3"
"0101";"2019";"0256";"46";"Halden/Remmen";"OLM";"3"
"0101";"2019";"0256";"48";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"50";"Halden/Remmen";"PROFVEILM";"3"
"0101";"2019";"0256";"53";"Halden/Remmen";"ITMACS";"3"
"0101";"2019";"0256";"54";"Halden/Remmen";"EKSLU";"3"
"0101";"2019";"0256";"54";"Halden/Remmen";"S876O-KK";"3"
"0101";"2019";"0256";"57";"Halden/Remmen";"PPDY";"3"
"0101";"2019";"0256";"65";"Halden/Remmen";"BIK";"3"
"0101";"2019";"0256";"66";"Halden/Remmen";"DAT";"3"
"0101";"2019";"0256";"72";"Halden/Remmen";"SPANSK";"3"
"0101";"2019";"0256";"73";"Halden/Remmen";"BLU";"3"
"0101";"2019";"0256";"73";"Halden/Remmen";"BOKAD";"3"
"0101";"2019";"0256";"73";"Halden/Remmen";"ITBDMD";"3"
"0101";"2019";"0256";"76";"Halden/Remmen";"GTY";"3"
"0101";"2019";"0256";"79";"Halden/Remmen";"PPUD";"3"
"0101";"2019";"0256";"80";"Halden/Remmen";"FRANSK";"3"
"0101";"2019";"0256";"92";"Halden/Remmen";"MAGLU5-10";"3"
"0101";"2019";"0256";"106";"Halden/Remmen";"OLM";"3"
"0101";"2019";"0256";"107";"Halden/Remmen";"MAGLU1-7";"3"
"0101";"2019";"0256";"121";"Halden/Remmen";"BLU-D";"3"
"0101";"2019";"0256";"124";"Halden/Remmen";"MAGLU5-10";"3"
"0101";"2019";"0256";"126";"Halden/Remmen";"ITBINF";"3"
"0101";"2019";"0256";"127";"Halden/Remmen";"EKSLU";"3"
"0101";"2019";"0256";"138";"Halden/Remmen";"HIL";"3"
"0101";"2019";"0256";"162";"Halden/Remmen";"ITBDES";"3"
"0101";"2019";"0256";"178";"Halden/Remmen";"MFRSPR-D";"3"
"0101";"2019";"0256";"179";"Halden/Remmen";"MSPESPED";"3"
"0101";"2019";"0256";"258";"Halden/Remmen";"BLU";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"BVP";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"HSVOP";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"IPL";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"KJE";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"KJEY";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"MSCENO";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"TELE";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"TKJE";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"TMAS";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"UPLASSERT";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"UTVAK";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"UTVHS";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"VOLNR";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"BYGY";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"FORKURS";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"MSCENO";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"SCENOGRAFI";"3"
"0106";"2019";"0256";"0";"Fredrikstad/Kråkerøy";"TKJE";"3"
"0106";"2019";"0256";"3";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2019";"0256";"3";"Fredrikstad/Kråkerøy";"MASY";"3"
"0106";"2019";"0256";"3";"Fredrikstad/Kråkerøy";"MAVSPL";"3"
"0106";"2019";"0256";"3";"Fredrikstad/Kråkerøy";"S409O";"3"
"0106";"2019";"0256";"3";"Fredrikstad/Kråkerøy";"UTVAK";"3"
"0106";"2019";"0256";"3";"Fredrikstad/Kråkerøy";"UTVIR";"3"
"0106";"2019";"0256";"4";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2019";"0256";"4";"Fredrikstad/Kråkerøy";"S423O";"3"
"0106";"2019";"0256";"4";"Fredrikstad/Kråkerøy";"UTVIR";"3"
"0106";"2019";"0256";"5";"Fredrikstad/Kråkerøy";"MAS";"3"
"0106";"2019";"0256";"5";"Fredrikstad/Kråkerøy";"MTFS";"3"
"0106";"2019";"0256";"5";"Fredrikstad/Kråkerøy";"TDESIGN";"3"
"0106";"2019";"0256";"6";"Fredrikstad/Kråkerøy";"MPERFORM";"3"
"0106";"2019";"0256";"6";"Fredrikstad/Kråkerøy";"SCENOGRAFI";"3"
"0106";"2019";"0256";"12";"Fredrikstad/Kråkerøy";"SKUESPILL";"3"
"0106";"2019";"0256";"7";"Fredrikstad/Kråkerøy";"EKSIR";"3"
"0106";"2019";"0256";"7";"Fredrikstad/Kråkerøy";"S425O";"3"
"0106";"2019";"0256";"8";"Fredrikstad/Kråkerøy";"TDESIGN";"3"
"0106";"2019";"0256";"8";"Fredrikstad/Kråkerøy";"VE4";"3"
"0106";"2019";"0256";"9";"Fredrikstad/Kråkerøy";"DESIGN";"3"
"0106";"2019";"0256";"9";"Fredrikstad/Kråkerøy";"HSVAN";"3"
"0106";"2019";"0256";"9";"Fredrikstad/Kråkerøy";"HSVOP";"3"
"0106";"2019";"0256";"9";"Fredrikstad/Kråkerøy";"TBYG";"3"
"0106";"2019";"0256";"10";"Fredrikstad/Kråkerøy";"HSVAK";"3"
"0106";"2019";"0256";"10";"Fredrikstad/Kråkerøy";"MPSA";"3"
"0106";"2019";"0256";"12";"Fredrikstad/Kråkerøy";"MSHV";"3"
"0106";"2019";"0256";"14";"Fredrikstad/Kråkerøy";"TELE";"3"
"0106";"2019";"0256";"16";"Fredrikstad/Kråkerøy";"HSINT";"3"
"0106";"2019";"0256";"16";"Fredrikstad/Kråkerøy";"TMAS";"3"
"0106";"2019";"0256";"17";"Fredrikstad/Kråkerøy";"S425O";"3"
"0106";"2019";"0256";"18";"Fredrikstad/Kråkerøy";"MAVSPL";"3"
"0106";"2019";"0256";"19";"Fredrikstad/Kråkerøy";"BVP";"3"
"0106";"2019";"0256";"19";"Fredrikstad/Kråkerøy";"DESIGN";"3"
"0106";"2019";"0256";"21";"Fredrikstad/Kråkerøy";"MASY";"3"
"0106";"2019";"0256";"23";"Fredrikstad/Kråkerøy";"BYG";"3"
"0106";"2019";"0256";"26";"Fredrikstad/Kråkerøy";"MAS";"3"
"0106";"2019";"0256";"26";"Fredrikstad/Kråkerøy";"S423O";"3"
"0106";"2019";"0256";"27";"Fredrikstad/Kråkerøy";"BIO";"3"
"0106";"2019";"0256";"27";"Fredrikstad/Kråkerøy";"SOS";"3"
"0106";"2019";"0256";"28";"Fredrikstad/Kråkerøy";"VE4";"3"
"0106";"2019";"0256";"30";"Fredrikstad/Kråkerøy";"MTFS";"3"
"0106";"2019";"0256";"33";"Fredrikstad/Kråkerøy";"S409O";"3"
"0106";"2019";"0256";"34";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2019";"0256";"35";"Fredrikstad/Kråkerøy";"AVF";"3"
"0106";"2019";"0256";"38";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2019";"0256";"38";"Fredrikstad/Kråkerøy";"VOLNR";"3"
"0106";"2019";"0256";"41";"Fredrikstad/Kråkerøy";"FORKURS";"3"
"0106";"2019";"0256";"45";"Fredrikstad/Kråkerøy";"TBYG";"3"
"0106";"2019";"0256";"53";"Fredrikstad/Kråkerøy";"EKSIR";"3"
"0106";"2019";"0256";"59";"Fredrikstad/Kråkerøy";"MSHV";"3"
"0106";"2019";"0256";"63";"Fredrikstad/Kråkerøy";"IPL";"3"
"0106";"2019";"0256";"71";"Fredrikstad/Kråkerøy";"BYG";"3"
"0106";"2019";"0256";"74";"Fredrikstad/Kråkerøy";"VE3";"3"
"0106";"2019";"0256";"79";"Fredrikstad/Kråkerøy";"MPSA";"3"
"0106";"2019";"0256";"83";"Fredrikstad/Kråkerøy";"BIO";"3"
"0106";"2019";"0256";"85";"Fredrikstad/Kråkerøy";"SPL";"3"
"0106";"2019";"0256";"92";"Fredrikstad/Kråkerøy";"IPL";"3"
"0106";"2019";"0256";"105";"Fredrikstad/Kråkerøy";"AVF";"3"
"0106";"2019";"0256";"140";"Fredrikstad/Kråkerøy";"BVP";"3"
"0106";"2019";"0256";"141";"Fredrikstad/Kråkerøy";"SOS";"3"
"0106";"2019";"0256";"209";"Fredrikstad/Kråkerøy";"VE3";"3"
"0106";"2019";"0256";"560";"Fredrikstad/Kråkerøy";"SPL";"3"
"0203";"2019";"1401";"4";"Oslo";"FUSL";"3"
"0203";"2019";"1401";"10";"Oslo";"FUSL";"3"
"0203";"2019";"1401";"16";"Oslo";"SLBU";"3"
"0214";"2019";"1173";"3";"Campus Ås";"B-BIOTEK";"3"
"0214";"2019";"1173";"0";"Campus Ås";"B-ECON";"3"
"0214";"2019";"1173";"0";"Campus Ås";"B-HV";"3"
"0214";"2019";"1173";"0";"Campus Ås";"B-MR";"3"
"0214";"2019";"1173";"0";"Campus Ås";"B-PV";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-BIAS";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-BIOL";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-BIOTEK";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-ECON";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-EUTV";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-FIM";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-FOL";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-FORNY";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-HV";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-IES";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-IMP";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-KJEMI";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-LUN";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-MAT";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"6";"Campus Ås";"M-PV";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-SF";"3"
"0214";"2019";"1173";"4";"Campus Ås";"B-ECON";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-BIAS";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-BIOTEK";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-ECOL";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-ECON";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-HV";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-IES";"3"
"0214";"2019";"1173";"6";"Campus Ås";"M-KB";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-LUN";"3"
"0214";"2019";"1173";"0";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-RAD";"3"
"0214";"2019";"1173";"3";"Campus Ås";"AQFOOD";"3"
"0214";"2019";"1173";"3";"Campus Ås";"B-BIOTEK";"3"
"0214";"2019";"1173";"3";"Campus Ås";"B-ECON";"3"
"0214";"2019";"1173";"3";"Campus Ås";"B-HV";"3"
"0214";"2019";"1173";"3";"Campus Ås";"B-MAT";"3"
"0214";"2019";"1173";"6";"Campus Ås";"B-PV";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-ABG";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-BIAS";"3"
"0214";"2019";"1173";"6";"Campus Ås";"M-BIOL";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-BIOTEK";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-ECOL";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-ECON";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-KB";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-PV";"3"
"0214";"2019";"1173";"3";"Campus Ås";"M-SF";"3"
"0214";"2019";"1173";"3";"Campus Ås";"NOVA";"3"
"0214";"2019";"1173";"3";"Campus Ås";"UPLASSERT";"3"
"0214";"2019";"1173";"4";"Campus Ås";"B-MAT";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-BIOL";"3"
"0214";"2019";"1173";"8";"Campus Ås";"M-ECOL";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-EI";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-HV";"3"
"0214";"2019";"1173";"12";"Campus Ås";"M-KB";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-MAT";"3"
"0214";"2019";"1173";"8";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"8";"Campus Ås";"M-MR";"3"
"0214";"2019";"1173";"4";"Campus Ås";"M-RB";"3"
"0214";"2019";"1173";"4";"Campus Ås";"UPLASSERT";"3"
"0214";"2019";"1173";"5";"Campus Ås";"B-BIOL";"3"
"0214";"2019";"1173";"5";"Campus Ås";"B-BIOTEK";"3"
"0214";"2019";"1173";"5";"Campus Ås";"B-HV";"3"
"0214";"2019";"1173";"5";"Campus Ås";"B-MAT";"3"
"0214";"2019";"1173";"5";"Campus Ås";"M-ABG";"3"
"0214";"2019";"1173";"5";"Campus Ås";"M-AE";"3"
"0214";"2019";"1173";"5";"Campus Ås";"M-BIOTEK";"3"
"0214";"2019";"1173";"5";"Campus Ås";"M-HV";"3"
"0214";"2019";"1173";"5";"Campus Ås";"M-KB";"3"
"0214";"2019";"1173";"10";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"5";"Campus Ås";"M-PV";"3"
"0214";"2019";"1173";"5";"Campus Ås";"PPU-HEL";"3"
"0214";"2019";"1173";"5";"Campus Ås";"UNIPED";"3"
"0214";"2019";"1173";"6";"Campus Ås";"B-BIOTEK";"3"
"0214";"2019";"1173";"6";"Campus Ås";"M-EUTV-DEL";"3"
"0214";"2019";"1173";"6";"Campus Ås";"M-FOL";"3"
"0214";"2019";"1173";"6";"Campus Ås";"M-KB";"3"
"0214";"2019";"1173";"6";"Campus Ås";"M-MAT";"3"
"0214";"2019";"1173";"12";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"12";"Campus Ås";"M-ØA";"3"
"0214";"2019";"1173";"6";"Campus Ås";"REALFAG";"3"
"0214";"2019";"1173";"7";"Campus Ås";"AQFOOD";"3"
"0214";"2019";"1173";"7";"Campus Ås";"B-HV";"3"
"0214";"2019";"1173";"7";"Campus Ås";"M-HV";"3"
"0214";"2019";"1173";"7";"Campus Ås";"M-PV";"3"
"0214";"2019";"1173";"8";"Campus Ås";"B-HV";"3"
"0214";"2019";"1173";"8";"Campus Ås";"M-EI";"3"
"0214";"2019";"1173";"16";"Campus Ås";"M-KB";"3"
"0214";"2019";"1173";"16";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-BIOTEK";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-ECON";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-HV";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-KB";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-MINA";"3"
"0214";"2019";"1173";"9";"Campus Ås";"M-REIS";"3"
"0214";"2019";"1173";"9";"Campus Ås";"UPLASSERT";"3"
"0214";"2019";"1173";"9";"Campus Ås";"VU-IHA";"3"
"0214";"2019";"1173";"9";"Campus Ås";"VU-ILP";"3"
"0214";"2019";"1173";"10";"Campus Ås";"M-BIOTEK";"3"
"0214";"2019";"1173";"20";"Campus Ås";"M-FT";"3"
"0214";"2019";"1173";"10";"Campus Ås";"M-MAT";"3"
"0214";"2019";"1173";"22";"Campus Ås";"B-BIOL";"3"
"0214";"2019";"1173";"11";"Campus Ås";"B-BIOTEK";"3"
"0214";"2019";"1173";"11";"Campus Ås";"B-MAT";"3"
"0214";"2019";"1173";"11";"Campus Ås";"B-ØA";"3"
"0214";"2019";"1173";"11";"Campus Ås";"GRUNN";"3"
"0214";"2019";"1173";"11";"Campus Ås";"M-AE";"3"
"0214";"2019";"1173";"11";"Campus Ås";"M-EUTV-DEL";"3"
"0214";"2019";"1173";"11";"Campus Ås";"M-SF";"3"
"0214";"2019";"1173";"11";"Campus Ås";"M-TDV";"3"
"0214";"2019";"1173";"11";"Campus Ås";"M-ØA";"3"
"0214";"2019";"1173";"12";"Campus Ås";"M-BIOTEK";"3"
"0214";"2019";"1173";"12";"Campus Ås";"M-DV";"3"
"0214";"2019";"1173";"12";"Campus Ås";"M-AA";"3"
"0214";"2019";"1173";"12";"Campus Ås";"NOVA";"3"
"0214";"2019";"1173";"13";"Campus Ås";"M-EI";"3"
