"Kommunenummer campus";"Årstall";"Institusjonskode";"Antall";"Stednavn campus";"Studieprogramkode";"Semester"
"0101";"2016";"0256";"21";"Halden/Remmen";"IDR";"3"
"0101";"2016";"0256";"21";"Halden/Remmen";"ITBDM";"3"
"0101";"2016";"0256";"21";"Halden/Remmen";"S847O";"3"
"0101";"2016";"0256";"22";"Halden/Remmen";"BOKAD";"3"
"0101";"2016";"0256";"22";"Halden/Remmen";"ITDM";"3"
"0101";"2016";"0256";"22";"Halden/Remmen";"MFRSPR";"3"
"0101";"2016";"0256";"22";"Halden/Remmen";"PPUD";"3"
"0101";"2016";"0256";"22";"Halden/Remmen";"S863O";"3"
"0101";"2016";"0256";"23";"Halden/Remmen";"BLU-D";"3"
"0101";"2016";"0256";"23";"Halden/Remmen";"GTY";"3"
"0101";"2016";"0256";"23";"Halden/Remmen";"SPANSK";"3"
"0101";"2016";"0256";"48";"Halden/Remmen";"GEN";"3"
"0101";"2016";"0256";"24";"Halden/Remmen";"SPANSKP";"3"
"0101";"2016";"0256";"25";"Halden/Remmen";"GLU1-7";"3"
"0101";"2016";"0256";"27";"Halden/Remmen";"GST";"3"
"0101";"2016";"0256";"28";"Halden/Remmen";"BIK";"3"
"0101";"2016";"0256";"28";"Halden/Remmen";"EKSLU";"3"
"0101";"2016";"0256";"28";"Halden/Remmen";"S617O";"3"
"0101";"2016";"0256";"29";"Halden/Remmen";"DATY";"3"
"0101";"2016";"0256";"29";"Halden/Remmen";"TDAT";"3"
"0101";"2016";"0256";"31";"Halden/Remmen";"PPUH";"3"
"0101";"2016";"0256";"32";"Halden/Remmen";"PPD";"3"
"0101";"2016";"0256";"34";"Halden/Remmen";"BIK";"3"
"0101";"2016";"0256";"34";"Halden/Remmen";"MBHGPED";"3"
"0101";"2016";"0256";"34";"Halden/Remmen";"OLM";"3"
"0101";"2016";"0256";"34";"Halden/Remmen";"PPUH";"3"
"0101";"2016";"0256";"34";"Halden/Remmen";"UTVSF";"3"
"0101";"2016";"0256";"39";"Halden/Remmen";"PPUD";"3"
"0101";"2016";"0256";"42";"Halden/Remmen";"BSSK";"3"
"0101";"2016";"0256";"46";"Halden/Remmen";"PPDY";"3"
"0101";"2016";"0256";"49";"Halden/Remmen";"MFRSPR-D";"3"
"0101";"2016";"0256";"49";"Halden/Remmen";"PEDVEILM";"3"
"0101";"2016";"0256";"53";"Halden/Remmen";"BOKAD";"3"
"0101";"2016";"0256";"53";"Halden/Remmen";"ITBDM";"3"
"0101";"2016";"0256";"54";"Halden/Remmen";"BOKAD";"3"
"0101";"2016";"0256";"57";"Halden/Remmen";"FRANSK";"3"
"0101";"2016";"0256";"61";"Halden/Remmen";"HIL";"3"
"0101";"2016";"0256";"62";"Halden/Remmen";"BRR";"3"
"0101";"2016";"0256";"62";"Halden/Remmen";"DAT";"3"
"0101";"2016";"0256";"68";"Halden/Remmen";"SPANSK";"3"
"0101";"2016";"0256";"71";"Halden/Remmen";"BLU";"3"
"0101";"2016";"0256";"72";"Halden/Remmen";"ITBINF";"3"
"0101";"2016";"0256";"75";"Halden/Remmen";"GTY";"3"
"0101";"2016";"0256";"79";"Halden/Remmen";"EKSLU";"3"
"0101";"2016";"0256";"79";"Halden/Remmen";"MSPESPED";"3"
"0101";"2016";"0256";"95";"Halden/Remmen";"ITBDES";"3"
"0101";"2016";"0256";"105";"Halden/Remmen";"GLU5-10";"3"
"0101";"2016";"0256";"111";"Halden/Remmen";"OLM";"3"
"0101";"2016";"0256";"116";"Halden/Remmen";"BLU-D";"3"
"0101";"2016";"0256";"123";"Halden/Remmen";"BRR";"3"
"0101";"2016";"0256";"123";"Halden/Remmen";"GLU1-7";"3"
"0101";"2016";"0256";"149";"Halden/Remmen";"GLU5-10";"3"
"0101";"2016";"0256";"194";"Halden/Remmen";"BLU";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"BIOY";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"MSCENO";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"MTFS-H";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"PRIHS";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"S905A";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"BIOY";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"S403K";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"S525O";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"SPL-D";"3"
"0106";"2016";"0256";"0";"Fredrikstad/Kråkerøy";"UTVAK";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"FORKURS";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"HSVAK";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"HSVAN";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"KJEY";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"SCENOGRAFI";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"TELE";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"TKJE";"3"
"0106";"2016";"0256";"3";"Fredrikstad/Kråkerøy";"UTVHS";"3"
"0106";"2016";"0256";"4";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2016";"0256";"4";"Fredrikstad/Kråkerøy";"MSCENO";"3"
"0106";"2016";"0256";"4";"Fredrikstad/Kråkerøy";"SPL-D";"3"
"0106";"2016";"0256";"4";"Fredrikstad/Kråkerøy";"TKJE";"3"
"0106";"2016";"0256";"5";"Fredrikstad/Kråkerøy";"MAS";"3"
"0106";"2016";"0256";"5";"Fredrikstad/Kråkerøy";"TMAS";"3"
"0106";"2016";"0256";"6";"Fredrikstad/Kråkerøy";"AKGERI";"3"
"0106";"2016";"0256";"6";"Fredrikstad/Kråkerøy";"HSVAN";"3"
"0106";"2016";"0256";"6";"Fredrikstad/Kråkerøy";"S408O";"3"
"0106";"2016";"0256";"6";"Fredrikstad/Kråkerøy";"SKUESPILL";"3"
"0106";"2016";"0256";"7";"Fredrikstad/Kråkerøy";"VPHDM";"3"
"0106";"2016";"0256";"8";"Fredrikstad/Kråkerøy";"DESIGN";"3"
"0106";"2016";"0256";"8";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2016";"0256";"8";"Fredrikstad/Kråkerøy";"MPSA";"3"
"0106";"2016";"0256";"8";"Fredrikstad/Kråkerøy";"S408O";"3"
"0106";"2016";"0256";"8";"Fredrikstad/Kråkerøy";"SCENOGRAFI";"3"
"0106";"2016";"0256";"8";"Fredrikstad/Kråkerøy";"TDESIGN";"3"
"0106";"2016";"0256";"9";"Fredrikstad/Kråkerøy";"KJEY";"3"
"0106";"2016";"0256";"9";"Fredrikstad/Kråkerøy";"TDESIGN";"3"
"0106";"2016";"0256";"10";"Fredrikstad/Kråkerøy";"HSINT";"3"
"0106";"2016";"0256";"10";"Fredrikstad/Kråkerøy";"HSVAK";"3"
"0106";"2016";"0256";"10";"Fredrikstad/Kråkerøy";"KJE";"3"
"0106";"2016";"0256";"11";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2016";"0256";"11";"Fredrikstad/Kråkerøy";"TELE";"3"
"0106";"2016";"0256";"12";"Fredrikstad/Kråkerøy";"HSVOP";"3"
"0106";"2016";"0256";"12";"Fredrikstad/Kråkerøy";"MTFS";"3"
"0106";"2016";"0256";"12";"Fredrikstad/Kråkerøy";"SKUESPILL";"3"
"0106";"2016";"0256";"12";"Fredrikstad/Kråkerøy";"TBYG";"3"
"0106";"2016";"0256";"13";"Fredrikstad/Kråkerøy";"S525O";"3"
"0106";"2016";"0256";"14";"Fredrikstad/Kråkerøy";"DESIGN";"3"
"0106";"2016";"0256";"14";"Fredrikstad/Kråkerøy";"S510O";"3"
"0106";"2016";"0256";"15";"Fredrikstad/Kråkerøy";"EKSIR";"3"
"0106";"2016";"0256";"15";"Fredrikstad/Kråkerøy";"S409O";"3"
"0106";"2016";"0256";"15";"Fredrikstad/Kråkerøy";"S511O";"3"
"0106";"2016";"0256";"17";"Fredrikstad/Kråkerøy";"BIO";"3"
"0106";"2016";"0256";"17";"Fredrikstad/Kråkerøy";"KJE";"3"
"0106";"2016";"0256";"18";"Fredrikstad/Kråkerøy";"AVF";"3"
"0106";"2016";"0256";"18";"Fredrikstad/Kråkerøy";"VE4";"3"
"0106";"2016";"0256";"20";"Fredrikstad/Kråkerøy";"S403K";"3"
"0106";"2016";"0256";"20";"Fredrikstad/Kråkerøy";"SOS";"3"
"0106";"2016";"0256";"21";"Fredrikstad/Kråkerøy";"TMAS";"3"
"0106";"2016";"0256";"25";"Fredrikstad/Kråkerøy";"ELE";"3"
"0106";"2016";"0256";"26";"Fredrikstad/Kråkerøy";"BYG";"3"
"0106";"2016";"0256";"29";"Fredrikstad/Kråkerøy";"AKGERI";"3"
"0106";"2016";"0256";"29";"Fredrikstad/Kråkerøy";"MASY";"3"
"0106";"2016";"0256";"29";"Fredrikstad/Kråkerøy";"OMB";"3"
"0106";"2016";"0256";"31";"Fredrikstad/Kråkerøy";"IPL";"3"
"0106";"2016";"0256";"32";"Fredrikstad/Kråkerøy";"BVP";"3"
"0106";"2016";"0256";"33";"Fredrikstad/Kråkerøy";"FORKURS";"3"
"0106";"2016";"0256";"33";"Fredrikstad/Kråkerøy";"VPHDM";"3"
"0106";"2016";"0256";"34";"Fredrikstad/Kråkerøy";"ELEY";"3"
"0106";"2016";"0256";"37";"Fredrikstad/Kråkerøy";"TBYG";"3"
"0106";"2016";"0256";"39";"Fredrikstad/Kråkerøy";"MAS";"3"
"0106";"2016";"0256";"43";"Fredrikstad/Kråkerøy";"MPSA";"3"
"0106";"2016";"0256";"55";"Fredrikstad/Kråkerøy";"VE3";"3"
"0106";"2016";"0256";"55";"Fredrikstad/Kråkerøy";"VE4";"3"
"0106";"2016";"0256";"61";"Fredrikstad/Kråkerøy";"IPL";"3"
"0106";"2016";"0256";"65";"Fredrikstad/Kråkerøy";"SPL";"3"
"0106";"2016";"0256";"67";"Fredrikstad/Kråkerøy";"EKSIR";"3"
"0106";"2016";"0256";"69";"Fredrikstad/Kråkerøy";"MTFS";"3"
"0106";"2016";"0256";"77";"Fredrikstad/Kråkerøy";"BIO";"3"
"0106";"2016";"0256";"94";"Fredrikstad/Kråkerøy";"BYG";"3"
"0106";"2016";"0256";"98";"Fredrikstad/Kråkerøy";"AVF";"3"
"0106";"2016";"0256";"121";"Fredrikstad/Kråkerøy";"BVP";"3"
"0106";"2016";"0256";"137";"Fredrikstad/Kråkerøy";"VE3";"3"
"0106";"2016";"0256";"145";"Fredrikstad/Kråkerøy";"SOS";"3"
"0106";"2016";"0256";"464";"Fredrikstad/Kråkerøy";"SPL";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-BIOTEK";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-DS";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-FORNY";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-HV";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-KJEMI";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-MAT";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-MR";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-PV";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-ØR";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-AIM";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-BIAS";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-BIOL";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-BIOTEK";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-DNRE";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-FIM";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-FOL";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-HV";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"7";"Campus Ås";"M-LUN";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-MAT";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-MB";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-MR";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-SF";"3"
"0214";"2016";"1173";"0";"Campus Ås";"UPLASSERT";"3"
"0214";"2016";"1173";"0";"Campus Ås";"UTVEKSLING";"3"
"0214";"2016";"1173";"0";"Campus Ås";"AQFOOD";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-HV";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-MAT";"3"
"0214";"2016";"1173";"4";"Campus Ås";"B-PV";"3"
"0214";"2016";"1173";"0";"Campus Ås";"B-ØA";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-ABG";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-BIOL";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2016";"1173";"0";"Campus Ås";"M-IMP";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-LUN";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-PV";"3"
"0214";"2016";"1173";"3";"Campus Ås";"B-HV";"3"
"0214";"2016";"1173";"6";"Campus Ås";"B-MAT";"3"
"0214";"2016";"1173";"3";"Campus Ås";"B-PV";"3"
"0214";"2016";"1173";"3";"Campus Ås";"M-BIOL";"3"
"0214";"2016";"1173";"3";"Campus Ås";"M-BIOTEK";"3"
"0214";"2016";"1173";"3";"Campus Ås";"M-FOL";"3"
"0214";"2016";"1173";"3";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-LUN";"3"
"0214";"2016";"1173";"3";"Campus Ås";"M-MAT";"3"
"0214";"2016";"1173";"3";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-PV";"3"
"0214";"2016";"1173";"3";"Campus Ås";"M-RAD";"3"
"0214";"2016";"1173";"12";"Campus Ås";"M-BIOTEK";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-ECOL";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-HV";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-MAT";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"4";"Campus Ås";"M-PV";"3"
"0214";"2016";"1173";"10";"Campus Ås";"B-BIOTEK";"3"
"0214";"2016";"1173";"5";"Campus Ås";"M-ABG";"3"
"0214";"2016";"1173";"5";"Campus Ås";"M-BIAS";"3"
"0214";"2016";"1173";"5";"Campus Ås";"M-BIOTEK";"3"
"0214";"2016";"1173";"5";"Campus Ås";"M-HV";"3"
"0214";"2016";"1173";"10";"Campus Ås";"M-MAT";"3"
"0214";"2016";"1173";"5";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"10";"Campus Ås";"M-PV";"3"
"0214";"2016";"1173";"5";"Campus Ås";"REALFAG";"3"
"0214";"2016";"1173";"6";"Campus Ås";"AQFOOD";"3"
"0214";"2016";"1173";"6";"Campus Ås";"B-HV";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-AE";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-BIOTEK";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-IES";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-MR";"3"
"0214";"2016";"1173";"6";"Campus Ås";"M-RAD";"3"
"0214";"2016";"1173";"7";"Campus Ås";"B-HEST";"3"
"0214";"2016";"1173";"7";"Campus Ås";"B-MAT";"3"
"0214";"2016";"1173";"7";"Campus Ås";"M-AE";"3"
"0214";"2016";"1173";"14";"Campus Ås";"M-HV";"3"
"0214";"2016";"1173";"7";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"8";"Campus Ås";"B-BIOL";"3"
"0214";"2016";"1173";"8";"Campus Ås";"B-HV";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-BIOL";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-FOL-DEL";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-HV";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-MR";"3"
"0214";"2016";"1173";"8";"Campus Ås";"M-SF";"3"
"0214";"2016";"1173";"9";"Campus Ås";"B-BIOL";"3"
"0214";"2016";"1173";"9";"Campus Ås";"M-ECOL";"3"
"0214";"2016";"1173";"9";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"18";"Campus Ås";"UPLASSERT";"3"
"0214";"2016";"1173";"10";"Campus Ås";"M-BIOTEK";"3"
"0214";"2016";"1173";"10";"Campus Ås";"M-ECOL";"3"
"0214";"2016";"1173";"10";"Campus Ås";"M-IES";"3"
"0214";"2016";"1173";"10";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"10";"Campus Ås";"M-REIS";"3"
"0214";"2016";"1173";"11";"Campus Ås";"B-BIOTEK";"3"
"0214";"2016";"1173";"11";"Campus Ås";"M-BIOL";"3"
"0214";"2016";"1173";"11";"Campus Ås";"M-IES";"3"
"0214";"2016";"1173";"11";"Campus Ås";"M-PV";"3"
"0214";"2016";"1173";"12";"Campus Ås";"B-BIOL";"3"
"0214";"2016";"1173";"24";"Campus Ås";"B-BIOTEK";"3"
"0214";"2016";"1173";"12";"Campus Ås";"B-MAT";"3"
"0214";"2016";"1173";"12";"Campus Ås";"GRUNN";"3"
"0214";"2016";"1173";"12";"Campus Ås";"M-KJEMI";"3"
"0214";"2016";"1173";"12";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"13";"Campus Ås";"M-ECOL";"3"
"0214";"2016";"1173";"13";"Campus Ås";"M-FT";"3"
"0214";"2016";"1173";"14";"Campus Ås";"B-GEOM";"3"
"0214";"2016";"1173";"28";"Campus Ås";"M-IES";"3"
"0214";"2016";"1173";"14";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"14";"Campus Ås";"M-MINA";"3"
"0214";"2016";"1173";"14";"Campus Ås";"REALFAG";"3"
"0214";"2016";"1173";"15";"Campus Ås";"B-HV";"3"
"0214";"2016";"1173";"15";"Campus Ås";"B-SF";"3"
"0214";"2016";"1173";"15";"Campus Ås";"M-KB";"3"
"0214";"2016";"1173";"15";"Campus Ås";"M-MAT";"3"
"0214";"2016";"1173";"15";"Campus Ås";"M-AA";"3"
"0214";"2016";"1173";"16";"Campus Ås";"B-BIOL";"3"
"0214";"2016";"1173";"16";"Campus Ås";"M-HV";"3"
"0214";"2016";"1173";"16";"Campus Ås";"M-MAT";"3"
